,Platform,Number,Store,Address,Review_score,Review_counts,ID,Date,Review_text,Time
0,naver,1,치즈인더스트리 [치즈공업사],서울 종로구 수표로28길 33-7,, 659,EZtimecapture,3.7.목,"《 ""풀 먹는 소 구경해요"" 치즈인더스트리💛》
성수동에 가면 으레껏
레인리포트 크루아상과 치즈인더스트리 성수,
익선동에 오면 소하염전과 치즈인더스트리
두곳을 짝지어 가게되요😀
두곳을 이어서 가면 각기 다른 세상을 여행하고 오는 것같은 느낌이 더 선명하고 더 많이 기억에 남는 듯해요🤗
 정지된 소의 모형이 아니라
정말 고개도 들었다내렸다하고 꼬리도 딱딱거리는, 움직이는 소가 건초를 먹는 실감나는 움직임이 있어서 분주한 농장안에서 갓 만들어낸 유제품을 먹는 기분을 체감해요🤩
풍미가득한 치즈수플레 맛있게 잘 먹었어요👍
아, 근데 라떼는...향미도,온도도,비쥬얼도 정말~
때찌때찌하고 싶은 맛, 세모금 마시고 더이상 마실 수없어 두고왔어요 빵 맛있고 공간 멋져서 또 가기는할 건데 라떼는 다시는 주문안할것같아요🤔",2024-04-06 - 02:18:21
1,naver,1,치즈인더스트리 [치즈공업사],서울 종로구 수표로28길 33-7,, 659,Food Quest,3.19.화,"익선동 골목길에 들어선 치즈 농장. 외양간 느낌의 인테리어를 바탕으로 치즈 제조 공정을 보여주고자 하는 공간 기획자의 컨셉이 강렬하게 다가옵니다. 에멘탈, 고다, 브리.치즈 케익도 아주 진한 풍미를 보여주고, 치즈를.기잔으로 한 개성있는 토핑의 페이스트리도 시각과 미각 모두를 만족시키네요. ^^",2024-04-06 - 02:18:21
2,naver,1,치즈인더스트리 [치즈공업사],서울 종로구 수표로28길 33-7,, 659,thf****,3.13.수,"익선동의 분위기와 잘 어우러지는 치즈인더스트리 
치즈를 좋아해서 덱스 맛카롱 보고 꼭 가보고 싶었는데
컨셉에 정말 진심이고 즉석에서 카라멜라이징 해주시는 바스크치즈케이크와 진짜 쫀맛강추 메뉴 허니브라운 페이스트리!!! 이거 꼭드세요! 쫀맛...페스츄리 바삭해서 입천장 까질정도인데 치즈크림 미쳣..
커피 일반 라떼와 아메 시켜서쏘쏘 (제가 일부러 디저트 즐기려고 시그니처메뉴는 안시켰답니당)
너무 좋았고 입도 뷰도 힐링되는 글로우서울 카페네요 강츄 익선동 맛집 핫플 입니다",2024-04-06 - 02:18:21
3,naver,1,치즈인더스트리 [치즈공업사],서울 종로구 수표로28길 33-7,, 659,품안에,3.12.화,"종롱로에 요런 갬성골목이 있는줄 몰랐어요~~
굉장히 한국스럽지 않은
이색적이고 개성있는 각자의 인테리어 상가들이
눈에 뜨게 예쁘고 감탄스러웠어요~
치즈기계가 외부에서 작동되는것을 보고
우연히 들르게 된 맛집이었는데
고급진 베이커리였습니다!
페스츄리 한장씩 뜯어서 위에있는 
치즈와 견과류를 쌈처럼 싸먹음 존맛^^♡
쇼핑백마저 예쁘다능~~~~~
우선 드셔보세요!!!
단짠을 좋아하지 않는 저로서는 너무 맛스럽고 멋스러운
만족의 엔드",2024-04-06 - 02:18:21
4,naver,1,치즈인더스트리 [치즈공업사],서울 종로구 수표로28길 33-7,, 659,내돈내산 맛집에 진심인 고독한 미식가,2.24.토,"치즈 케익이 가격대가 있는 편이지만 정말 맛있습니다. 볼거리 많고 먹을 거리 많은 익선동에 위치에 있습니다. 빵값은 스콘 종류가 4,500원 정도, 토핑이 올라가있는 페이스츄리는 7~9,000원대 가격대가 제법 있는 편이구요. 치즈케익도 크기에 비해 가격대가 좀 있습니다. 하지만 치즈를 좋아하시는 분들에게 강력 추천 해 드리는 카페 입니다. 
아무래도 치즈를 전문을 하는 익선동 카페다 보니 생산되는 다 양한 치즈와 치즈케이크 그리고 페어링 하기 좋은 와인도 판매를 합니다. 10점 만점에 8점 드립니다.",2024-04-06 - 02:18:21
5,naver,1,치즈인더스트리 [치즈공업사],서울 종로구 수표로28길 33-7,, 659,쥬쥬yam,3.10.일,"찌이인한 치즈에 진심인 디저트카페✨

성수만 알고 익선에도 있는 줄 몰랐어요! 토치로 녹여주는 카라멜 바스크 치즈 케이크가 먹고싶었지만 품절이었어요ㅠㅠ
대체로 고른

❤️부라타 페이스트리
이게 진짜 맛있었습니다!! 치즈에 메이플시럽에 견과류 조합은 최고인거같아요 페스트리도 바삭한게 맛있었어요~
그리고 고다케이크는.. 음 제취향은 아니었습니다 일반 치즈케이크랑 좀 다른 맛? 치즈맛이 더 강해요!

목장컨셉의 가게라서 흙바닥에 테이블 둔 건 알겠지만 돌때문에 테이블이 좀 흔들거린달까 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ그거말고는 좋았습니다 만족!!
담엔 카라멜바스크 치즈케이크 먹으러 재방문 할거에용~",2024-04-06 - 02:18:21
6,naver,1,치즈인더스트리 [치즈공업사],서울 종로구 수표로28길 33-7,, 659,버블복,3.3.일,"두번째방문 치즈케잌이 종류도많고 엄청맛있어요!
마굿간컨셉인지 의자밑에도 지푸라기같은게깔려있어요 ㅋㅋㅋ
저번엔 와인이랑먹었어서 더맛있었던것 같아요~~!
커피도좋지만 와인이랑 먹는것도 추천~!
서버분들은 막 ~ 친절하지도 불친절하지도 않아요ㅎㅎ",2024-04-06 - 02:18:21
7,naver,1,치즈인더스트리 [치즈공업사],서울 종로구 수표로28길 33-7,, 659,jjhyily,3.3.일,"인테리어가 진짜 치즈농장 같은 느낌이에요!!🤩🤩

일단 치즈케이크를 먹으러 가긴 했는데..
처음 먹어보는 치즈케이크 느낌이었어요..👍🏻👍🏻
치즈케이크 위에 설탕으로 카라멜라이징을 해서 주는데 진짜 맛있어요!!

그리고 만약에 여기 오시면 피치요거트스무디 무조건 드세요!!
이거 대박이에요 ㅋㅋㅋㅋㅋㅋㅋ 복숭아가 진짜입니다...

까망베르 초콜릿도 진짜 진해서 맛있구요 ㅎㅎㅎ",2024-04-06 - 02:18:21
8,naver,1,치즈인더스트리 [치즈공업사],서울 종로구 수표로28길 33-7,, 659,zz783,2.16.금,"브리치즈 케익 완전 추천 !! 그리고 바스크치즈케익도 꾸덕한 느낌보단 전체적으로 모든케익이 부드러워서 좋았어요
담엔 에멘탈이랑 고다치즈 먹으러 가게뜸🫡
수플레치즈케익은 포장해왔는데 가격도 저렴하고 가족들이랑 맛있게 먹어뜸",2024-04-06 - 02:18:21
9,naver,1,치즈인더스트리 [치즈공업사],서울 종로구 수표로28길 33-7,, 659,mask1834,1.15.월,주말엔 사람이 꽉꽉이었는데 월욜에가니 여유로워서좋았습니다. 베리로제와인에이드.달달하니상큼탄산맛. 치즈인더스트리크림커피 레알부드럽고맛나요!!! 브리치즈 케이크 짱맛! 수제치즈케이크퓨어한맛 좋아하면강추!,2024-04-06 - 02:18:21
10,naver,1,치즈인더스트리 [치즈공업사],서울 종로구 수표로28길 33-7,, 659,또새롱,3.11.월,치즈인더스트리 커피 맛있어요~ 치즈파이는 겉바속촉에 고소하고 진하니 맛있어요~~!! 겉에 바삭한부분떼서 커피위 크림에 찍어먹어도 맛있고 파이자체를 찍어도 맛있네요~!! 인테리어 좋고 친절해요~,2024-04-06 - 02:18:21
11,naver,1,치즈인더스트리 [치즈공업사],서울 종로구 수표로28길 33-7,, 659,크로마스토리,23.12.16.토,"음료는 치즈 인더스트리와 연유 치즈 라떼,
디저트는 브리 치즈 케이크와 콰트로 치즈 페이스트리를 주문했습니다.
음료에도 치즈가 들어가 치즈 향이 나면서 고소했고,
디저트는 치즈 맛이 아주 진하게 나서 맛있게 먹었습니다.",2024-04-06 - 02:18:21
12,naver,1,치즈인더스트리 [치즈공업사],서울 종로구 수표로28길 33-7,, 659,먹꾸미,3.28.목,"디저트다 너뮤맛있었어요!!
브리치즈케익이랑 스콘 ㅠㅠ 같이먹음 귣귣
또 가고싶네용",2024-04-06 - 02:18:21
13,naver,1,치즈인더스트리 [치즈공업사],서울 종로구 수표로28길 33-7,, 659,킁킁5530,2.9.금,"고다 케이크 넘 맛있어요 케이크 겉표면이 치즈인지 화이트초콜렛인지 모르겠는데 맛있어요
바스크 치즈케이크는 주문하면 직워분이 테이블로 갖구와서 토치로 캬라멜 그을려서 녹여주는 나름의 쇼를 보는 맛이 있어요. 바스크 치즈케잌 맛은 그냥저냥..",2024-04-06 - 02:18:21
14,naver,1,치즈인더스트리 [치즈공업사],서울 종로구 수표로28길 33-7,, 659,달래8436,23.12.28.목,"따님 둘 모시고 서울 여행 갔다가~
익선동에서 고르고 골라서 들어간 디저트샵이에요~!

셋이 가서 메뉴 3개 골랐는데~
하나같이 다 맛있네요~

고르다 보니 페스츄리 2개, 파이 1개 골랐는데..,
페스츄리, 파이...가 겹겹이 바삭하고~
크림류 치즈는 부드럽고~
부라타 치즈는 조 굳은 듯 한 감이라 전 아쉬웠는데..
따님들은 다~ 맛있지만 
부라타 메이스츄리가 가장 맛있다 하네요.
아이들이 맛있다 했으면 된 거죠.^^

치즈 공장 같은 컨셉도 잼있었어요.",2024-04-06 - 02:18:21
15,naver,1,치즈인더스트리 [치즈공업사],서울 종로구 수표로28길 33-7,, 659,마법사657,3.1.금,"브리치즈케익 넘나 맛있었어요! 보들보들 ㅠㅠ 또 먹고 싶당 ㅠ 
하나만 사와서 아쉽 ㅠ ㅎㅎ 손님이 엄청 많아서 포장해와서 먹었어요! 스콘은 짭짤하니 맛있네요 ㅎㅎ",2024-04-06 - 02:18:21
16,naver,1,치즈인더스트리 [치즈공업사],서울 종로구 수표로28길 33-7,, 659,pattyji97,23.12.1.금,"익선동가면 꼭가야겠다고 생각해둔곳인데 
이제야방문 익선동 독특한컨셥속에 제대로 
누가봐도 ""치즈케잌맛집입니다"" 라고 외관부터 뿜뿜중 ㅋ
커피도 맛있고 같이먹은 고다치즈케잌도 맛있어요^^
고다 주문해서먹고 아쉬워서 올때 다른것도 먹어보고 
싶어서 에멘탈 치즈케잌 포장해왔는데 
매장에서 먹은거보다 저희입맛에 더 딱 맛있드라구요~
포장안해왔음 어쩔뻔ㅋ 에멘탈 치즈케잌 꼭 드세요 ㅋ
두번드세요ㅎㅎㅎ
가끔 근처가면 전또 포장해올 생각입니다~
 분위기도 따뜻하고 케잌도 맛있으니 또 가야죠^^ 
전 평일방문 한산하고 좋더라구요 적극 추천요~~",2024-04-06 - 02:18:21
17,naver,1,치즈인더스트리 [치즈공업사],서울 종로구 수표로28길 33-7,, 659,로지와88,3.10.일,"치즈공장에 온듯해요
커피도 맛있고 케익인지 치즈인지 구분안가는
 모양!",2024-04-06 - 02:18:21
18,naver,1,치즈인더스트리 [치즈공업사],서울 종로구 수표로28길 33-7,, 659,구름하늘빛,1.17.수,"저녁먹고 배부르다 하면서 방문햇는데
 치즈전문카페네요,제빵도 하고

에멘탈치즈케잌. 에스프레소 마스카포네 페이스트리 빵류도 이렇게 맛있을수가 있나요~^^
강력추천합니다 
에멘탈치즈케잌은 꾸덕꾸덕한 고소한 치즈케익향이 가득하면서 표면에는 초코렛으로 덮어져잇는데
이런치즈케잌은 첨 먹어본듯 비교불가능~

마스포카네 빵은 기대햇던 맛보다 훨씬 맛있네요
위에 올라간것이 생크림일까요?치즈일까요?
페스츄리빵과 함께 잘라서 먹어봣는데
절대따로 따로 먹으면 안됨
제대로된 맛을 보려면 같이~같이~~ㅎ

커피도 첨에는 넘 진한거 아냐 했는데
왠걸 고소하고 넘 맛있네요
모두 탁월한선택이였어용~

직접 치즈를 제조하고.판매하는 치즈공업사~^^
치즈인더스트리 담에도 꼭 방문할래요",2024-04-06 - 02:18:21
19,naver,1,치즈인더스트리 [치즈공업사],서울 종로구 수표로28길 33-7,, 659,hyoun0423,4.2.화,"방송보고찾아갔는데 먹느라바빠서 사진 못찍었네 크림치즈밀크 .베리로제와인에이드 
날씨가 더워서 아이스로 주문했는데 흡족했네요 고다.브리케이크 퀄리트 대박
좀 달달하긴하지만 퀄리티가 좋아요 가격이 비싸지만 직접 치즈만드는거생각하면 인정",2024-04-06 - 02:18:22
20,naver,1,치즈인더스트리 [치즈공업사],서울 종로구 수표로28길 33-7,, 659,융융씨 라이프,23.11.29.수,"인테리어때문에 가보고 싶었는데 가보니 빵이 빵이 너무 먹음직해요 ㅠㅠ
주문한 빵들 전부 치즈가 포함된건데 너무 맛나요
고다케이크 강추에요 조그맣고 양은 작은데 너무 맛있어요
커피에 초코음료에 치즈 들어간 메뉴도 있으니 같이 먹어봐요
실내는 좌석이 많지는 않은편인데
평일 점심시간대는 여유있게 다녀 왔어요
음료랑 빵들 가격대 있는편이에요

윰차 아기의자등등 없어요!
자부로 방문해보세요!",2024-04-06 - 02:18:22
21,naver,1,치즈인더스트리 [치즈공업사],서울 종로구 수표로28길 33-7,, 659,델푸트 dailyfoodtrip81,23.10.29.일,글로우 서울이 만든 핸드메이드 치즈와 다양한 변주를 만날 수 있는 치즈 그로서리 마펫 카페 치즈 공업사에 다녀왔습니다. 다양한 수제 치즈와 치즈 케이크에 빵까지 맛있다고 소문이 자자해서 그런지 항상 방문하는 사람들이 많은 그로서리 마켓입니다. 카페 바깥에서부터 치즈를 만드는 과정을 한눈에 볼 수 있도록 꾸며 놓았으며 가운데에는 풀을 뜯어 먹는 듯한 키네틱 소들이 있는데 아쉽게도 제가 방문했던 날에는 키넥틱 소들이 모두 작동 정지 상태라서 움직이는 모습을 볼 수는 없었습니다. 치즈를 직접 만들기 때문에 신선한 치즈와 치즈케이크를 맛볼 수 있는데 하얀색 천에 싸여 저서 나오는 브리 치즈 케이크는 꾸덕꾸덕하면서도 촉촉하고 부드러워 커피에 잘 어울렸고 치즈 폼이 올라간 치즈인더스트리는 아인슈페너의 재발견이었습니다,2024-04-06 - 02:18:22
22,naver,1,치즈인더스트리 [치즈공업사],서울 종로구 수표로28길 33-7,, 659,채126,3.31.일,치즈케이크 좀 비싸지만 맛있었어요. 근데 직원분들 너무 불친절합니다. 붐비지 않는 시간대에 가서 손님 에 비해 직원이 많았는데 손님이 나가도 뒷정...,2024-04-06 - 02:18:22
