,Platform,Number,Store,Address,Review_score,Review_counts,ID,Date,Review_text,Time
0,naver,2,베이커리 봉교,서울 마포구 성미산로 25 1층,, 176,coc****,2.25.일,"유명한만큼 맛있는 빵 !!!
아쉬운 빵이 없어요 우유식빵은 정말 단연 최고라고 생각해요
촉촉 보들 쫄깃까지 ㅎㅎ
시나몬 프레첼도 맛있고 우유크림은 조금 많이 달지만
그냥 무조건 추가지요~ 
무조건 추가에 땅콩 크림빵도 추가요
많이 달지않고 진한맛이 딱이네요",2024-04-07 - 20:20:23
1,naver,2,베이커리 봉교,서울 마포구 성미산로 25 1층,, 176,엠짱23,3.3.일,"다시 돌아와서 너무 기뻐요!
서교동 주민의 찐 최애 빵집 봉교😍
오랜만에 가도 여전한 사장님 글씨체, 그리고 갓구운 식빵냄새. 다른 빵도 맛있지만, 여기 우유식빵은 진짜 최고입니다. 예전에 전화해서 예약까지 하고 그랬는데... 정말 맛있습니다!",2024-04-07 - 20:20:23
2,naver,2,베이커리 봉교,서울 마포구 성미산로 25 1층,, 176,페슐랭,1.16.화,상수에 있던 베이커리 봉교를 기억하는데 망원에서 우연히 발견해서 반가운 마음이 들었습니다. 빵 종류 무지 다양해요. 직원분이 제가 챙겨간 장바구니에 빵도 직접 담아주시고 친절에 감동받았습니다. 머랭 프레첼 쿠키 달달 짭짤해서 맛있게 먹었어요!,2024-04-07 - 20:20:23
3,naver,2,베이커리 봉교,서울 마포구 성미산로 25 1층,, 176,Cho0,2.6.화,"저녁에 갔더니 빵이 많지는 않더라고요.
가장 유명한 크림빵이랑 몇가지 더 구매했는데
구매한 것들 모두 준수하게 맛있었어요.
크림빵은 왜 유명한지 알겠더라고요.
나름 유명한 빵집 많이 다녀봤는데 그 중에서도 손꼽는 가게입니다. 
다음에는 아침에 가서 여러가지 구매해서 먹어보고 싶어요.",2024-04-07 - 20:20:23
4,naver,2,베이커리 봉교,서울 마포구 성미산로 25 1층,, 176,좌뇌가아픈사람,1.26.금,"망원동 빵 맛집. 폐점했던 홍대 명물이 망원동에 부활했다. 늦게 가면 동나는 메뉴들이 있다. 다만 그런 메뉴들은 예약 가능하다.

여자친구와 가서 둘러보며 “개수가 적게 남은 것이 맛있는 빵일 것이다”라 말했다. 그랬더니 로컬 여사님께서 “여기 빵은 다 맛있어요”라고 나지막히 말하셨다. 맞다. 개맛있다.

우유크림빵, 꿀바게트, 시나몬 프레첼, 초코산도, 딸기산도, 스콘을 샀다. 

우유크림빵이 압권이다. 천사의 맛이랄까. 적당한 단맛의 아이보리색 크림에서 달달한 향도 올라온다. 슈가파우더가 우수수 떨어진다. 역시 대표 메뉴다.

블루리본 서베이가 인증한 맛집. 각설하고 다 맛있다. 우유크림빵, 꿀바게트는 꼭 예약해서 드시길 권한다.",2024-04-07 - 20:20:23
5,naver,2,베이커리 봉교,서울 마포구 성미산로 25 1층,, 176,sb****,1.7.일,"재오픈 소식을 듣고, 멀리서 왔습니다.
여전히 맛있네요.
아직 먹는 중인데, 우유식빵 무게감과 수분감 있어서 순삭했고, 꿀바게트도 예전어 추억을 떠올리며 잘 먹었습니다.
가격도 착합니다!!

또 갈께요!",2024-04-07 - 20:20:23
6,naver,2,베이커리 봉교,서울 마포구 성미산로 25 1층,, 176,리뷰꾸르잼,1.29.월,카페가는 길에 발견해서 우연히 들어갔는데 후기보니까 이미 매니아층이 탄탄하더라구요? 배불러서 꿀바게트만 하나 샀는데 너무 맛있어서 순삭했어요ㅠ 약간 단짠으로 감바스랑도 잘 어울렸어요,2024-04-07 - 20:20:23
7,naver,2,베이커리 봉교,서울 마포구 성미산로 25 1층,, 176,눌이85,1.29.월,직장 바로 옆이라 늘 쫌쫌따리 과자만 사가지만 그래도 대부분 먹어본 곳! 걀레트브루통이 정말 맛나요//.// 까눌레나 크림빵같은 대표메뉴는 말할 것도 없고 가끔씩 나오는 특선 빵들도 맛있어요 ◜.◝,2024-04-07 - 20:20:23
8,naver,2,베이커리 봉교,서울 마포구 성미산로 25 1층,, 176,nat****,1.20.토,우유식빵 호두감자식빵 엄청 부드럽고 그냥 먹어도 맛있네용! 다양하게 먹어보진 않았지만 다른 빵도 궁금해요^.^,2024-04-07 - 20:20:23
9,naver,2,베이커리 봉교,서울 마포구 성미산로 25 1층,, 176,행복하길51,2.6.화,"빵이 담백하고 맛있어요 초코깜빠뉴 하나만 먹고 나중에 먹어야지 했는데 정신차리니 빵이 없어요

쿠키류들 가격도 저렴하고 다양해서 여러가지 구매했는데 선물용으로도 좋을꺼같아요 

전화예약이 가능해서 편하게 구매할수있어 좋았습니다.",2024-04-07 - 20:20:23
