,Platform,Number,Store,Address,Review_score,Review_counts,ID,Date,Review_text,Time
0,naver,1,크리크,서울 마포구 백범로10길 25 지1층,, 129,jy****,3.1.금,공휴일 열시반쯤 갔는데 손님이 많았어요. 샌드위치 먹으려고 했는데 원하는게 없어서 못먹었네요. 다행히 자리를 잡고 앉아서 먹었네요. 앙버터 바게트 너무 맛있어요. 팥이 진짜 맛있도 빵도 빠삭해요. 스콘도 나쁘진 않았어요. 빵들이 다 먹음직스러워서 다 먹어보고 싶네요. 시간이 지나니까 빵들이 다시 다 채워지더라구요. 시간을 잘 맞춰가야할듯요.,2024-04-05 - 22:20:57
1,naver,1,크리크,서울 마포구 백범로10길 25 지1층,, 129,a100th,3.17.일,"전에 방문하고 맛있어서 주말에 브런치 겸 또 들렀습니다.
빵 자체가 맛있어서 샌드위치류도 너무 맛나요.
라즈베리 쇼콜라도 별미입니다.
다른 제품들도 먹어보고 싶어서 재방문할듯 합니다!",2024-04-05 - 22:20:57
2,naver,1,크리크,서울 마포구 백범로10길 25 지1층,, 129,hyeonac,2.17.토,"시나몬롤 음~~청 맛있네요. 계피향도 좋았지만 위에 올라간 꾸덕한 크림이 너무 맘에 들었어요. 그 유명한 시나몬롤 빵집 느낌도 나는데 크림은 여기가 훨씬 맛있더라구요. 
7시 오픈 빵집답게 주말 낮시간에 가면 원하는 빵을 못 먹을수도 있으니 일단 서둘러 빵을 확보하시기 바랍니다♡",2024-04-05 - 22:20:57
3,naver,1,크리크,서울 마포구 백범로10길 25 지1층,, 129,밍갱이12,1.14.일,"먹다가 남으면 포장해 가려고 넉넉히 주문했는데 싹 다먹었어요
너무 맛있고 빵마다 특색이 강렬해서 한입한입이 행복한 시간이였습니당
잠봉뵈르도 많이 먹어봤는데 여긴 완전 고급스럽더라구요
이렇게 심플한데 조화가 잘 이루어진 하몽뵈르 처음이였구요
주말에만 나온다는 휘낭시에도 다른카페랑 완전 달라요
바삭바삭 순식간에 사라져버렸구요
페스츄리 잘하신다더니 
소세지 페스츄리는 눈을 먹는것처럼 바사삭 사르르 최고였어요
연유빵도 그냥 달고 느끼한 버터많이 들어간거 아니고 
크림이 입에서 사르르 녹아요
메뉴 다 추천드려요!!",2024-04-05 - 22:20:57
4,naver,1,크리크,서울 마포구 백범로10길 25 지1층,, 129,jerryjellycat,3.3.일,"대흥역 도보 7분 거리의 빵 맛집.
블루리본은 배신하지 않는다.
직관적으로 입에 넣자마자 맛난 빵들이 가득.
단 걸 좋아한다면 꿀 고구마 체다 바게트는 필수 구매할 것.",2024-04-05 - 22:20:57
5,naver,1,크리크,서울 마포구 백범로10길 25 지1층,, 129,삼삼ㅇ,3.6.수,"인스타에서 카프레제 샌드위치 보고 너무 먹고 싶어서 미리 포장 예약했어요! 모짜렐라랑 토마토 두껍게 들어가있고 안에 바질소스 진짜 맛있어요,,, 바게트도 겉에는 바삭하고 안에는 부드럽고 촉촉해요 ㅎㅎ 너무 만족해요 :)",2024-04-05 - 22:20:57
6,naver,1,크리크,서울 마포구 백범로10길 25 지1층,, 129,yaaamy,1.2.화,뭐에요.. 겁나 맛있는집을 이제 알았다니.. 사장님 포장도 진짜 손 빠르시고 마감할때쯤 가니 빵도 하나 더 주셔서 좋았어요. 집까지 가는길에 못참고 남자친구랑 차에서 먹었는데 둘다 눈 똥그래져서 맛있게 먹었어요! 무조건 또 갈집.. ⭐️⭐️⭐️⭐️⭐️,2024-04-05 - 22:20:57
7,naver,1,크리크,서울 마포구 백범로10길 25 지1층,, 129,으니슐랭,3.8.금,"신메뉴 많이 나옴좋겠어요
커피랑 크리크 빵 조합은 최고",2024-04-05 - 22:20:57
8,naver,1,크리크,서울 마포구 백범로10길 25 지1층,, 129,ZERA,3.24.일,일요일도 일찍 여는 카페ㅡ 산미있는 원두로 마시는 플랫화이트가 너무 좋아 자꾸 생각나는 곳,2024-04-05 - 22:20:57
9,naver,1,크리크,서울 마포구 백범로10길 25 지1층,, 129,하쏘쏘,3.28.목,진짜 빵 너무 맛있어요! 크리크 빵은 먹어도 부담없고 건강하면서도 빵의 고소함이 잘 느껴져서 항상 맛있게 먹고 있어요!!,2024-04-05 - 22:20:57
