,Platform,Number,Store,Address,Review_score,Review_counts,ID,Date,Review_text,Time
0,naver,2,카페그레도,서울 성북구 화랑로 304 1층 카페 그레도제빵사, 4.43," 3,387",차씨9999,3.2.토,"그레도제빵사 토요일마다 열심히 방문하는 사람입니다. 식빵하고 신메뉴 사먹는데요 빵이 발효되서 뽀송하고 맛있어요 식빵을 항상 사먹는데 저희동네에 식빵전문점이 있는데 거기보다 맛있어서 꼭 여기까지 와서 식빵은 꼭 여기 그레도꺼로 사먹어요 당근레페 샌드해먹었는데 빵이 맛있으니 뭘 넣어먹어도 굳이예요
원래 소금에그 먹다가 초코에그 신메뉴 먹어봤는데 하단에 누텔라잼이 있어서 달달촉촉 맛있었어요 
다루 추천메뉴는
ㅡ명란바게트 : 짭짤고소 겉바속촉
ㅡ소금에그타르트 : 이거 필수임
ㅡ이태리올리브 : 치즈 풍미 바싹함
ㅡ앙버터 : 프레츨빵 가져가면 바로 신선한 팥버터 넣어주심
ㅡ에그샌드위치 : 간단해보이는데 집에서 만들어먹기 힘든맛. 에그가 포슬포슬 맛나요
ㅡ식빵은 촉촉해서 데일리로 맛남
담주도 가서 사먹을라고용🍞",2024-04-08 - 01:12:19
1,naver,2,카페그레도,서울 성북구 화랑로 304 1층 카페 그레도제빵사, 4.43," 3,387",출출해윤51,3.30.토,맛있는 동네빵집이군요. 계란 구름빵 추천합니다.,2024-04-08 - 01:12:19
2,naver,2,카페그레도,서울 성북구 화랑로 304 1층 카페 그레도제빵사, 4.43," 3,387",뚠뚜니좋아,1.19.금,딸기 생크림 우유 생크림이라고해서 먹었는데 우유생크림 보단 휘핑 비율이 많은가 같네요. 우유생크림 좋아해서 먹으면 바로 아는데 식물성 크림 느끼한 맛이 더 강해요ㅜ 직원님들은 친절해요. 공간도 좋구,2024-04-08 - 01:12:19
3,naver,2,카페그레도,서울 성북구 화랑로 304 1층 카페 그레도제빵사, 4.43," 3,387",홍미식가,23.12.30.토,"💛소금에그타르트 존맛... 포장해도 맛있지만 포장해서 살짝 눅눅해지기 전에 먹으면 최고 맛있습니다. 단짠의 끝판왕이랄까요... 이거 먹으러 옵니다.
💚근데 분위기도 좋아요. 누구랑 와도 만족스럽고 2층도 넓어서 노트북 사용이든 모임이든 하기 좋습니다.
🧡차도 맛있어요. 미세플라스틱 티백 동동 띄워주는 차 아니고, 찻잎으로 우려내주셔서 감동인 카페그레도... 애정합니다.",2024-04-08 - 01:12:19
4,naver,2,카페그레도,서울 성북구 화랑로 304 1층 카페 그레도제빵사, 4.43," 3,387",콘고학자,3.18.월,카스테라가 이렇게 맛있으면 어떡해요ㅎㅎ 커피도 맛있어요!,2024-04-08 - 01:12:20
5,naver,2,카페그레도,서울 성북구 화랑로 304 1층 카페 그레도제빵사, 4.43," 3,387",장래희망은 쩝쩝박사,3.28.목,석관동 최고 빵집 그레도👍🏻 에그타르트 꼭 드셔보세요!,2024-04-08 - 01:12:20
6,naver,2,카페그레도,서울 성북구 화랑로 304 1층 카페 그레도제빵사, 4.43," 3,387",Taronism,3.1.금,"오랜만에 갔는데 주말이라 바빠서 그런건지
버터프레첼에 버터도 너무 조금 들어가고 성의없는 느낌이였어서 실망했어요...
다음에 한산한 시간에 가보고 또 이런다면 재방문은 힘들듯요.. 주차하기 좋아서 가능 것도 있는데 그래도 빵이 맛있지 않으면 안 갈 거 같아요",2024-04-08 - 01:12:20
7,naver,2,카페그레도,서울 성북구 화랑로 304 1층 카페 그레도제빵사, 4.43," 3,387",방울토마토7088,3.30.토,그레도~~ 석관동 올때마다 한잔씩~~! 넓고 1층 2층 외부까지..다만 1층 밖은 빌라 건물에 갇혀있어서 답답해오ㅡ~,2024-04-08 - 01:12:20
8,naver,2,카페그레도,서울 성북구 화랑로 304 1층 카페 그레도제빵사, 4.43," 3,387",dasomiS2,23.11.16.목,"처음 가봤는데 빵 종류도 다양하고 카페도 예쁘게 꾸며져 있었어요~~ 주차공간은 매장 앞에 한 10대 못미처서 댈수 있고, 자리 없으면 안쪽 골목에 대야된다고 해요 ㅎㅎ 위치가 살짝 애매한곳에 있기는 한데 그래도 재방문의사 있어요!",2024-04-08 - 01:12:20
9,naver,2,카페그레도,서울 성북구 화랑로 304 1층 카페 그레도제빵사, 4.43," 3,387",조제21,2.17.토,분위기 좋고 빵도 맛있어요~,2024-04-08 - 01:12:20
